,name,tp,num,stocks
10,预计扭亏,fg,183,"['000031', '000042', '000050', '000066', '000070', '000410', '000421', '000506', '000514', '000520', '000564', '000573', '000586', '000595', '000626', '000698', '000712', '000717', '000720', '000757', '000767', '000803', '000815', '000831', '000876', '000978', '000981', '001201', '001270', '001313', '001896', '002009', '002036', '002055', '002058', '002069', '002110', '002121', '002131', '002133', '002151', '002157', '002178', '002181', '002184', '002217', '002229', '002251', '002259', '002263', '002298', '002314', '002346', '002350', '002354', '002368', '002377', '002385', '002403', '002427', '002428', '002466', '002471', '002527', '002546', '002553', '002579', '002586', '002624', '002647', '002650', '002659', '002667', '002669', '002689', '002696', '002718', '002719', '002747', '002769', '002793', '002840', '002842', '002905', '002915', '003042', '300199', '300363', '300533', '300615', '301248', '600022', '600067', '600071', '600084', '600088', '600097', '600127', '600136', '600221', '600234', '600259', '600266', '600281', '600375', '600381', '600392', '600410', '600435', '600460', '600490', '600491', '600495', '600505', '600533', '600539', '600569', '600589', '600590', '600610', '600636', '600641', '600649', '600661', '600666', '600671', '600675', '600678', '600684', '600715', '600716', '600728', '600749', '600753', '600770', '600782', '600793', '600802', '600857', '600867', '600869', '600960', '600963', '600975', '600981', '601002', '601011', '601162', '601798', '603028', '603068', '603106', '603113', '603118', '603127', '603168', '603196', '603268', '603272', '603278', '603363', '603386', '603466', '603477', '603608', '603609', '603616', '603665', '603819', '603839', '603887', '603900', '603922', '603968', '603985', '603988', '603990', '605006', '605069', '605567', '688288', '688321', '688458']"
11,预计转亏,fg,201,"['000014', '000415', '000509', '000519', '000525', '000546', '000552', '000607', '000620', '000629', '000632', '000639', '000695', '000707', '000710', '000727', '000735', '000762', '000790', '000797', '000813', '000819', '000822', '000829', '000838', '000839', '000882', '000886', '000892', '000926', '000948', '000998', '001236', '001278', '001309', '001317', '001373', '002031', '002048', '002072', '002084', '002105', '002114', '002148', '002180', '002187', '002189', '002196', '002218', '002238', '002285', '002302', '002307', '002321', '002329', '002343', '002355', '002366', '002389', '002421', '002426', '002456', '002470', '002494', '002506', '002512', '002544', '002551', '002564', '002567', '002571', '002574', '002584', '002591', '002622', '002623', '002652', '002660', '002663', '002691', '002712', '002723', '002791', '002796', '002800', '002806', '002812', '002845', '002853', '002869', '002878', '002883', '002900', '002918', '002923', '002930', '002963', '002977', '300203', '300396', '600053', '600075', '600100', '600118', '600121', '600158', '600162', '600187', '600199', '600202', '600207', '600215', '600217', '600232', '600239', '600280', '600293', '600310', '600331', '600345', '600395', '600399', '600400', '600418', '600433', '600448', '600470', '600500', '600503', '600513', '600586', '600593', '600606', '600626', '600657', '600688', '600692', '600708', '600712', '600730', '600734', '600740', '600810', '600818', '600843', '600868', '600955', '600971', '600977', '600992', '601212', '601238', '601279', '601933', '601996', '603000', '603026', '603033', '603099', '603108', '603116', '603122', '603126', '603159', '603178', '603222', '603258', '603260', '603286', '603318', '603359', '603392', '603399', '603488', '603516', '603528', '603567', '603578', '603709', '603712', '603719', '603722', '603768', '603777', '603779', '603800', '603880', '603882', '603912', '603937', '603955', '605055', '605068', '605122', '605136', '605151', '605177', '605366', '605399', '605588', '688678']"
12,破净资产,fg,285,"['000001', '000002', '000028', '000039', '000050', '000055', '000059', '000069', '000090', '000401', '000402', '000415', '000419', '000488', '000498', '000501', '000537', '000544', '000552', '000553', '000560', '000589', '000591', '000608', '000623', '000627', '000685', '000690', '000703', '000709', '000717', '000718', '000726', '000731', '000778', '000785', '000789', '000797', '000809', '000825', '000863', '000877', '000882', '000883', '000898', '000900', '000906', '000910', '000923', '000926', '000932', '000950', '000959', '000965', '000990', '001227', '001872', '001979', '002004', '002010', '002016', '002029', '002051', '002061', '002067', '002081', '002091', '002092', '002110', '002133', '002135', '002142', '002146', '002191', '002208', '002233', '002314', '002344', '002375', '002382', '002386', '002391', '002394', '002432', '002440', '002478', '002538', '002573', '002585', '002589', '002608', '002641', '002743', '002745', '002807', '002839', '002872', '002932', '002936', '002948', '002958', '002966', '003012', '300070', '300280', '300379', '300616', '300664', '600000', '600015', '600016', '600017', '600018', '600019', '600020', '600022', '600023', '600028', '600033', '600035', '600048', '600051', '600061', '600064', '600067', '600075', '600076', '600094', '600098', '600104', '600123', '600153', '600155', '600157', '600162', '600168', '600170', '600177', '600180', '600200', '600208', '600219', '600248', '600266', '600269', '600278', '600284', '600308', '600325', '600328', '600335', '600339', '600348', '600373', '600376', '600383', '600390', '600409', '600449', '600491', '600496', '600502', '600508', '600510', '600512', '600528', '600533', '600567', '600583', '600585', '600606', '600623', '600637', '600638', '600639', '600643', '600648', '600649', '600655', '600657', '600668', '600682', '600694', '600697', '600704', '600708', '600713', '600716', '600717', '600736', '600739', '600740', '600741', '600742', '600748', '600755', '600758', '600780', '600782', '600787', '600790', '600820', '600827', '600859', '600874', '600888', '600908', '600919', '600926', '600928', '600939', '600955', '600959', '600969', '600971', '600985', '600997', '601005', '601006', '601009', '601011', '601018', '601077', '601101', '601117', '601128', '601155', '601163', '601166', '601169', '601186', '601187', '601222', '601229', '601233', '601238', '601288', '601326', '601328', '601333', '601339', '601368', '601390', '601398', '601512', '601518', '601528', '601577', '601588', '601607', '601615', '601618', '601658', '601665', '601666', '601668', '601669', '601677', '601678', '601699', '601778', '601800', '601818', '601825', '601828', '601838', '601860', '601868', '601880', '601916', '601939', '601963', '601988', '601992', '601997', '601998', '603077', '603113', '603323', '603368', '603385', '603388', '603797', '688184', '688298']"
13,破发行价,fg,361,"['001201', '001209', '001211', '001218', '001225', '001227', '001228', '001230', '001308', '001311', '001322', '001323', '001326', '001330', '001333', '001358', '001378', '001979', '002789', '002822', '002852', '002872', '002936', '002955', '002963', '003011', '003012', '003027', '003032', '300583', '300616', '300625', '300741', '300800', '300834', '300860', '300861', '300867', '300868', '300877', '300888', '300889', '300912', '300915', '300928', '300935', '300949', '300970', '300976', '300977', '300983', '301047', '301051', '301065', '301086', '301087', '301088', '301090', '301092', '301093', '301096', '301097', '301100', '301102', '301103', '301108', '301115', '301122', '301123', '301139', '301148', '301150', '301151', '301152', '301157', '301166', '301167', '301170', '301177', '301189', '301190', '301195', '301197', '301201', '301203', '301206', '301207', '301211', '301216', '301219', '301221', '301222', '301223', '301227', '301232', '301235', '301237', '301246', '301258', '301260', '301262', '301265', '301267', '301268', '301272', '301273', '301276', '301282', '301283', '301288', '301290', '301296', '301302', '301305', '301307', '301309', '301310', '301314', '301321', '301322', '301327', '301328', '301332', '301335', '301337', '301349', '301355', '301356', '301360', '301362', '301363', '301365', '301370', '301371', '301372', '301376', '301378', '301386', '301391', '301393', '301395', '301408', '301418', '301429', '301439', '301456', '301468', '301469', '301515', '301519', '301520', '301525', '301528', '301559', '600925', '600927', '600935', '600936', '600955', '601065', '601108', '601163', '601200', '601366', '601399', '601512', '601568', '601686', '601778', '601828', '601916', '601921', '601956', '601975', '603062', '603065', '603113', '603135', '603162', '603190', '603216', '603217', '603231', '603235', '603276', '603353', '603359', '603377', '603381', '603385', '603388', '603408', '603421', '603511', '603557', '603569', '603587', '603610', '603619', '603661', '603680', '603682', '603717', '603727', '603768', '603803', '603836', '603839', '603843', '603858', '603877', '603980', '605001', '605068', '605077', '605081', '605122', '605136', '605138', '605177', '605178', '605222', '605266', '605287', '605288', '605296', '605303', '605365', '605388', '605507', '605566', '605567', '688007', '688021', '688022', '688030', '688032', '688033', '688045', '688046', '688051', '688053', '688057', '688058', '688060', '688061', '688065', '688069', '688095', '688101', '688105', '688114', '688119', '688121', '688125', '688130', '688132', '688137', '688141', '688151', '688153', '688158', '688161', '688162', '688163', '688172', '688173', '688175', '688176', '688180', '688184', '688185', '688189', '688193', '688199', '688203', '688207', '688209', '688211', '688220', '688221', '688225', '688227', '688231', '688232', '688234', '688236', '688237', '688238', '688246', '688257', '688259', '688261', '688262', '688265', '688267', '688275', '688276', '688280', '688282', '688287', '688289', '688295', '688317', '688325', '688326', '688330', '688335', '688338', '688339', '688348', '688353', '688366', '688370', '688381', '688391', '688416', '688420', '688426', '688429', '688435', '688439', '688443', '688450', '688455', '688458', '688459', '688469', '688472', '688479', '688485', '688489', '688507', '688512', '688531', '688553', '688561', '688563', '688570', '688576', '688610', '688612', '688619', '688623', '688638', '688646', '688651', '688657', '688667', '688669', '688670', '688671', '688680', '688693', '688719', '688737', '688739', '688819', '833266', '833575', '839680']"
14,破增发价,fg,33,"['000100', '000410', '000820', '002180', '002459', '002460', '002581', '002824', '002865', '002930', '300014', '300207', '300317', '300393', '300450', '300454', '300477', '300767', '300973', '301296', '600027', '600460', '600525', '603187', '603369', '603690', '603801', '688005', '688223', '688389', '688690', '688786', '871396']"
15,高股息股,fg,200,"['000001', '000333', '000338', '000423', '000521', '000543', '000568', '000581', '000651', '000672', '000683', '000718', '000719', '000858', '000895', '000913', '000915', '000921', '000928', '000937', '001286', '001299', '001323', '002003', '002014', '002032', '002035', '002043', '002083', '002088', '002091', '002228', '002233', '002267', '002271', '002274', '002293', '002303', '002304', '002322', '002327', '002372', '002404', '002469', '002508', '002538', '002540', '002555', '002557', '002563', '002572', '002582', '002601', '002661', '002745', '002749', '002818', '002839', '002867', '002884', '002932', '002951', '002955', '002998', '300244', '300441', '300616', '300628', '300737', '300755', '300770', '300979', '301003', '301039', '301087', '301109', '301206', '600007', '600008', '600015', '600023', '600028', '600036', '600039', '600066', '600067', '600096', '600153', '600167', '600177', '600182', '600188', '600210', '600256', '600273', '600295', '600398', '600461', '600502', '600546', '600551', '600566', '600582', '600642', '600681', '600694', '600729', '600737', '600741', '600750', '600755', '600795', '600803', '600820', '600863', '600866', '600873', '600887', '600894', '600901', '600919', '600938', '600941', '600970', '600971', '600985', '601000', '601001', '601010', '601077', '601088', '601101', '601107', '601128', '601156', '601166', '601168', '601169', '601187', '601222', '601225', '601229', '601339', '601369', '601598', '601666', '601668', '601686', '601717', '601818', '601825', '601838', '601857', '601886', '601898', '601916', '601919', '601928', '601997', '603095', '603128', '603156', '603167', '603279', '603303', '603317', '603326', '603355', '603365', '603391', '603408', '603508', '603515', '603519', '603551', '603558', '603565', '603682', '603699', '603730', '603801', '603816', '603833', '603855', '603866', '603886', '603889', '603897', '603929', '603948', '603967', '605066', '605098', '605117', '605266', '605368', '605377', '605599', '688399', '688516']"
16,高分红股,fg,276,"['000019', '000030', '000048', '000156', '000157', '000333', '000423', '000429', '000513', '000538', '000559', '000567', '000568', '000581', '000596', '000750', '000801', '000858', '000869', '000895', '000928', '000937', '000967', '000975', '000983', '000989', '001286', '001328', '001696', '001965', '002003', '002004', '002014', '002027', '002032', '002043', '002088', '002101', '002108', '002117', '002152', '002154', '002191', '002215', '002228', '002233', '002242', '002249', '002267', '002270', '002275', '002293', '002294', '002299', '002303', '002304', '002315', '002317', '002320', '002327', '002345', '002367', '002372', '002404', '002410', '002415', '002416', '002422', '002441', '002465', '002469', '002479', '002500', '002516', '002533', '002538', '002543', '002545', '002555', '002556', '002557', '002563', '002572', '002635', '002653', '002658', '002677', '002690', '002706', '002728', '002737', '002772', '002774', '002818', '002847', '002867', '002884', '002911', '002925', '002991', '003006', '003012', '300009', '300017', '300033', '300109', '300127', '300146', '300181', '300206', '300303', '300529', '300570', '300628', '300653', '300684', '300741', '300760', '300833', '300910', '301015', '301039', '301047', '301080', '301087', '301109', '301165', '301345', '600007', '600012', '600019', '600028', '600039', '600066', '600098', '600132', '600167', '600183', '600188', '600197', '600210', '600211', '600236', '600256', '600261', '600282', '600285', '600305', '600320', '600329', '600350', '600369', '600377', '600382', '600398', '600433', '600461', '600489', '600497', '600519', '600546', '600548', '600572', '600598', '600600', '600637', '600642', '600648', '600660', '600662', '600663', '600681', '600694', '600724', '600737', '600750', '600757', '600790', '600809', '600817', '600845', '600863', '600886', '600887', '600900', '600901', '600916', '600941', '601000', '601006', '601088', '601098', '601116', '601126', '601138', '601158', '601225', '601339', '601369', '601566', '601567', '601568', '601636', '601666', '601699', '601728', '601801', '601921', '601928', '601952', '601968', '603000', '603025', '603053', '603057', '603096', '603115', '603128', '603156', '603195', '603203', '603218', '603219', '603277', '603279', '603288', '603317', '603327', '603360', '603365', '603383', '603444', '603508', '603511', '603519', '603551', '603565', '603587', '603589', '603639', '603648', '603697', '603699', '603706', '603730', '603758', '603788', '603816', '603855', '603866', '603868', '603878', '603886', '603889', '603919', '603920', '603927', '603948', '603967', '603970', '603983', '605056', '605098', '605099', '605336', '605368', '605499', '605599', '688009', '688032', '688036', '688057', '688106', '688122', '688378', '688739']"
17,自由现金,fg,170,"['000026', '000039', '000156', '000333', '000338', '000404', '000419', '000426', '000501', '000521', '000541', '000568', '000625', '000651', '000700', '000708', '000719', '000755', '000792', '000807', '000822', '000858', '000880', '000902', '000921', '000933', '000957', '001338', '002001', '002039', '002043', '002048', '002056', '002080', '002106', '002120', '002140', '002242', '002249', '002266', '002283', '002284', '002301', '002303', '002320', '002328', '002344', '002367', '002419', '002443', '002452', '002532', '002543', '002545', '002614', '002668', '002697', '002701', '002714', '002727', '002745', '002803', '002893', '002918', '003019', '003023', '300073', '300226', '300388', '300514', '300650', '300694', '300724', '300770', '300803', '300861', '300873', '301102', '301187', '301370', '301408', '600033', '600057', '600062', '600073', '600096', '600210', '600219', '600229', '600258', '600267', '600268', '600269', '600295', '600300', '600312', '600320', '600352', '600380', '600409', '600420', '600428', '600479', '600480', '600482', '600498', '600551', '600612', '600623', '600694', '600710', '600717', '600729', '600741', '600742', '600758', '600784', '600785', '600794', '600801', '600814', '600839', '600866', '600873', '600875', '600938', '600971', '600987', '601083', '601101', '601113', '601156', '601168', '601212', '601225', '601231', '601600', '601727', '601808', '601811', '601877', '601880', '601898', '601919', '601952', '601975', '603013', '603031', '603056', '603129', '603161', '603167', '603187', '603227', '603279', '603299', '603518', '603766', '603816', '603833', '603885', '603929', '603939', '603967', '603993', '605098', '605599', '688009', '688612', '834599']"
18,股东增持,fg,40,"['000543', '000629', '000792', '000898', '000921', '002034', '002163', '002353', '002386', '002430', '002493', '002783', '002798', '300326', '300374', '300729', '301096', '301331', '600169', '600172', '600257', '600483', '600623', '600782', '600995', '601609', '601818', '601966', '603105', '603477', '603798', '603838', '603877', '688265', '688267', '688560', '688646', '833429', '836239', '838163']"
19,股东减持,fg,315,"['000010', '000519', '000545', '000590', '000593', '000665', '000695', '000710', '000790', '000826', '000829', '000908', '000993', '001210', '001211', '001231', '001239', '001287', '001288', '001318', '001337', '001387', '002044', '002086', '002093', '002156', '002178', '002219', '002225', '002266', '002299', '002300', '002345', '002358', '002366', '002369', '002457', '002467', '002536', '002559', '002562', '002569', '002599', '002640', '002660', '002688', '002697', '002703', '002758', '002769', '002782', '002825', '002827', '002828', '002829', '002836', '002843', '002870', '002883', '002906', '002907', '002912', '002915', '002920', '002933', '002943', '002947', '002950', '002965', '002980', '003002', '003005', '300022', '300025', '300035', '300039', '300041', '300059', '300075', '300103', '300110', '300133', '300135', '300150', '300160', '300166', '300210', '300212', '300223', '300229', '300235', '300240', '300252', '300278', '300340', '300342', '300346', '300386', '300411', '300432', '300456', '300466', '300473', '300483', '300492', '300493', '300508', '300513', '300517', '300531', '300543', '300548', '300549', '300551', '300559', '300564', '300577', '300589', '300592', '300598', '300600', '300601', '300610', '300634', '300640', '300642', '300660', '300663', '300681', '300689', '300715', '300718', '300724', '300757', '300761', '300773', '300793', '300811', '300815', '300816', '300817', '300841', '300845', '300854', '300864', '300876', '300886', '300887', '300905', '300906', '300913', '300916', '300918', '300920', '300932', '300938', '300941', '300961', '300978', '300988', '300997', '301005', '301017', '301023', '301039', '301053', '301057', '301058', '301069', '301079', '301091', '301101', '301110', '301111', '301118', '301122', '301131', '301137', '301191', '301199', '301237', '301266', '301291', '301306', '301382', '301392', '301413', '301428', '301468', '301509', '301510', '301529', '301539', '301555', '301566', '301591', '600133', '600137', '600193', '600288', '600423', '600463', '600589', '600613', '600681', '600758', '600807', '600869', '600935', '601010', '601086', '601116', '601126', '601188', '601279', '603007', '603066', '603083', '603088', '603102', '603115', '603153', '603181', '603191', '603209', '603258', '603283', '603313', '603317', '603331', '603377', '603378', '603380', '603388', '603466', '603636', '603666', '603697', '603713', '603819', '603881', '603883', '603893', '603899', '603915', '603927', '603931', '603939', '603949', '605033', '605118', '605138', '605178', '605366', '688047', '688050', '688058', '688068', '688071', '688072', '688077', '688091', '688113', '688128', '688136', '688155', '688210', '688231', '688237', '688246', '688252', '688258', '688288', '688302', '688311', '688316', '688335', '688338', '688360', '688365', '688367', '688410', '688416', '688466', '688505', '688513', '688551', '688609', '688658', '688661', '688668', '688671', '688690', '688693', '688717', '688719', '688786', '831768', '831832', '831906', '832876', '833533', '834765', '835237', '835368', '835438', '835857', '836263', '836395', '839493', '871634', '873706', '873833', '920008', '920099']"
20,拟增持,fg,25,"['000069', '000301', '000625', '002290', '002758', '002798', '002852', '002966', '300326', '300406', '300469', '301023', '301081', '600079', '600169', '600179', '600483', '600691', '603025', '605266', '605368', '688190', '688328', '688363', '688576']"
21,拟减持,fg,400,"['000158', '000407', '000555', '000626', '000678', '000819', '000933', '000935', '001212', '001258', '001267', '001278', '001288', '001301', '001316', '001324', '001330', '001336', '001339', '001368', '002004', '002052', '002105', '002107', '002108', '002115', '002119', '002126', '002161', '002165', '002177', '002184', '002199', '002202', '002209', '002212', '002215', '002245', '002271', '002272', '002290', '002312', '002317', '002338', '002347', '002356', '002362', '002365', '002397', '002410', '002436', '002451', '002452', '002455', '002457', '002471', '002491', '002492', '002513', '002530', '002542', '002543', '002550', '002560', '002567', '002598', '002605', '002629', '002632', '002634', '002636', '002645', '002653', '002658', '002660', '002697', '002708', '002713', '002730', '002734', '002739', '002749', '002755', '002758', '002759', '002767', '002769', '002771', '002786', '002792', '002803', '002809', '002819', '002829', '002835', '002836', '002843', '002847', '002849', '002850', '002862', '002883', '002884', '002885', '002891', '002902', '002908', '002911', '002915', '002923', '002930', '002937', '002940', '002943', '002946', '002947', '002949', '002950', '002956', '002957', '002959', '002962', '002965', '002969', '002971', '002977', '002987', '002992', '002995', '002999', '003002', '003003', '003004', '003008', '003019', '003026', '003028', '003029', '003031', '003038', '003041', '300006', '300017', '300019', '300029', '300031', '300036', '300037', '300045', '300047', '300067', '300075', '300084', '300099', '300107', '300110', '300135', '300166', '300184', '300188', '300198', '300201', '300203', '300212', '300221', '300222', '300223', '300228', '300231', '300232', '300234', '300245', '300250', '300274', '300305', '300308', '300319', '300321', '300331', '300340', '300341', '300342', '300346', '300347', '300354', '300365', '300370', '300383', '300385', '300394', '300395', '300402', '300403', '300409', '300414', '300421', '300432', '300444', '300448', '300451', '300457', '300461', '300463', '300468', '300484', '300493', '300507', '300512', '300513', '300514', '300515', '300518', '300525', '300546', '300548', '300549', '300552', '300555', '300564', '300567', '300569', '300576', '300577', '300581', '300587', '300589', '300590', '300596', '300602', '300604', '300605', '300606', '300609', '300613', '300617', '300620', '300629', '300631', '300632', '300640', '300643', '300644', '300656', '300662', '300665', '300674', '300684', '300690', '300693', '300696', '300699', '300700', '300702', '300707', '300725', '300729', '300749', '300753', '300756', '300761', '300768', '300769', '300770', '300771', '300773', '300775', '300777', '300780', '300781', '300790', '300791', '300795', '300798', '300800', '300805', '300806', '300808', '300813', '300815', '300816', '300817', '300820', '300822', '300823', '300825', '300826', '300828', '300835', '300836', '300841', '300845', '300852', '300856', '300862', '300863', '300868', '300869', '300875', '300879', '300883', '300886', '300890', '300891', '300895', '300898', '300900', '300902', '300903', '300905', '300916', '300925', '300929', '300931', '300932', '300936', '300938', '300942', '300945', '300951', '300957', '300961', '300963', '300968', '300972', '300973', '300987', '300988', '300989', '300992', '300995', '301000', '301008', '301009', '301010', '301011', '301015', '301017', '301018', '301019', '301021', '301023', '301027', '301031', '301033', '301038', '301042', '301045', '301046', '301050', '301052', '301053', '301055', '301067', '301070', '301071', '301082', '301103', '301107', '301108', '301111', '301120', '301126', '301128', '301130', '301136', '301137', '301139', '301150', '301152', '301156', '301159', '301160', '301162', '301178', '301188', '301206', '301215', '301221', '301226', '301227', '301233', '301261', '301265', '301269', '301278', '301305', '301308', '301322', '301331', '301332', '301337', '301366', '301367', '301369', '301376', '301388', '301392', '301396', '301456', '301503']"
22,承诺不减,fg,56,"['000050', '000582', '000591', '000637', '000800', '000811', '000877', '000882', '001336', '002091', '002232', '002241', '002281', '002493', '002601', '002741', '003016', '300019', '300122', '300173', '300294', '300326', '300553', '300949', '300952', '301093', '301125', '301196', '301216', '600029', '600197', '600252', '600640', '600746', '601111', '601958', '603191', '603255', '603477', '605090', '605133', '605319', '688099', '688102', '688111', '688169', '688198', '688293', '688306', '688400', '688401', '688509', '688568', '688692', '688776', '833914']"
23,户数增加,fg,100,"['000409', '000533', '000681', '000785', '000818', '000880', '000958', '002065', '002086', '002093', '002105', '002123', '002148', '002149', '002165', '002180', '002196', '002276', '002427', '002465', '002553', '002648', '002688', '002724', '002760', '002793', '002881', '002882', '002883', '002905', '003002', '300005', '300065', '300251', '300260', '300275', '300353', '300515', '300528', '300564', '300619', '300638', '300705', '300718', '300790', '300827', '300846', '300895', '300938', '300965', '300986', '301038', '301063', '301082', '301235', '600120', '600126', '600128', '600202', '600403', '600421', '600539', '600610', '600734', '600797', '600986', '601177', '601211', '601689', '603011', '603022', '603081', '603300', '603315', '603579', '603617', '603677', '603690', '603700', '603848', '603956', '605066', '605069', '605100', '605255', '605500', '688114', '688158', '688205', '688316', '688393', '688611', '831689', '831856', '832982', '833030', '871245', '871396', '873833', '920002']"
24,户数减少,fg,100,"['000510', '000526', '000679', '000733', '000811', '000936', '001223', '001266', '001318', '001328', '002098', '002155', '002210', '002263', '002345', '002393', '002397', '002416', '002436', '002475', '002647', '002651', '002653', '002693', '002719', '002755', '002795', '002847', '002937', '002989', '002992', '300056', '300164', '300391', '300395', '300469', '300644', '300689', '300766', '300795', '300843', '300863', '300926', '301001', '301010', '301052', '301071', '301131', '301178', '301231', '301315', '301392', '301552', '301603', '301606', '600039', '600268', '600358', '600398', '600595', '600777', '600809', '600857', '600865', '600941', '601100', '601138', '601595', '603005', '603042', '603057', '603067', '603097', '603126', '603229', '603277', '603285', '603291', '603298', '603333', '603350', '603356', '603369', '603657', '603683', '603712', '603737', '603813', '603838', '603883', '603928', '603958', '603991', '605117', '605289', '605336', '688235', '688652', '832145', '833509']"
